longitude,latitude
-120.34833213510815,39.708397264130376
-120.3468591342991,39.70837826428526
-120.34395413358722,39.70834226456438
-120.34165513367108,39.708311264098626
-120.34121113325705,39.708305264831694
-120.33678313330407,39.70828026500109
-120.33648213210687,39.70827926500769
-120.33311713198577,39.708261265123795
-120.33218613239833,39.70825726514895
-120.33052813164137,39.70824626590802
-120.32925313119904,39.708237265271265
-120.32088513029139,39.70817226562876
-120.32037912995311,39.70816826633985
-120.31728413016873,39.70814026647335
-120.3144881292368,39.7081222665532
-120.30631412759958,39.70804926751987
-120.30602612771948,39.70804826752312
-120.30575712810597,39.70804426753593
-120.28879812580954,39.707905268528144
-120.28815112500594,39.70790026853377
-120.28721512539566,39.70789026923497
-120.28556312448649,39.7078772685549
-120.28236312332352,39.707855269259085
-120.28016312314155,39.70792426919462
-120.27304612238676,39.70814226991963
-120.26587712175342,39.70836626990901
-120.26273312066692,39.70838827042408
-120.25774712049711,39.708418271554926
-120.25106511903718,39.70846627181679
-120.24962911893637,39.7080382717012
-120.24918811889542,39.70803627170737
-120.24917611830152,39.7080292724195
-120.24504711809927,39.70801127247033
-120.24474711762531,39.70802527243121
-120.2402631166975,39.70802327243694
-120.23989311680165,39.70802327243694
-120.23643811626886,39.708019272448304
-120.23622011670896,39.70801227315871
-120.23601011574837,39.70801827245112
-120.2217931139572,39.707993274589754
-120.22152111397067,39.70799227459219
-120.20421311169477,39.70791727473296
-120.20326511059227,39.70791427611907
-120.20261911141023,39.70791127612285
-120.20188911076593,39.70791527611775
-120.20118411113431,39.70790627543782
-120.20070111126056,39.707905275439
-120.16562710425445,39.70781327893975
-120.14716210153705,39.70766327944165
-120.13578510105873,39.70832628057725
-120.12604909892401,39.70889328173206
-120.12604909892401,39.708926281904425
-120.1172280973815,39.70887728197788
-120.1133230965869,39.708874282714625
-120.1112380960327,39.70887228274503
-120.10896209568274,39.70885328303072
-120.10826909664503,39.70884728311983
-120.08490109180183,39.70865228504175
-120.07406509092357,39.70866228561222
-120.07307409016342,39.708663285600075
-120.07288008999464,39.708663285600075
-120.06359708849475,39.708685286711514
-120.05954908848335,39.70866728693355
-120.05786808726185,39.7086602870186
-120.05582208706568,39.708664286970084
-120.050387086459,39.70867028758793
-120.03957308442376,39.708683288809645
-120.03778508486876,39.70870228857073
-120.03743408434116,39.70870328855804
-120.03526208374831,39.70870328855804
-120.03459808322626,39.70870528922362
-120.03408908341322,39.708706289210845
-120.02317908201685,39.708718289747665
-120.01885408199601,39.70872429036081
-120.01574708071946,39.7087262903347
-120.01577208173212,39.71326629105324
-120.01580908244037,39.71989329102436
-120.01581608211305,39.7221632918662
-120.01581708193797,39.722364291943514
-120.01530108245225,39.72237629148615
-120.01472308214395,39.72237529169709
-120.01442408239319,39.72237629148615
-120.0140800824366,39.722386291448906
-120.01390908183407,39.722379292235196
-120.01088808166956,39.72239229156405
-120.00891308161852,39.722397292580816
-120.001381080762,39.72242129303441
-120.00107508044024,39.72242329330219
-120.00099207970126,39.71435329212292
-120.0009720751182,39.68061828878304
-120.00095507450145,39.67917428862113
-120.0009160732451,39.6751492889689
-120.00091807379323,39.6743442889635
-120.00091907361812,39.67427328905562
-120.00092107326793,39.67405328892646
-120.00092507346591,39.67364728889121
-120.00092807383894,39.67333728887222
-120.00093107421199,39.67300528881238
-120.00093507351166,39.67259028839514
-120.00093807298639,39.67226028854156
-120.00094707410553,39.67200728839289
-120.00095507270481,39.67180328801639
-120.00101907317723,39.66982428887905
-120.00106207283496,39.667025287737005
-120.00106307265985,39.66696628810291
-120.00109207207385,39.66504228824902
-120.00109707209671,39.664748287956215
-120.00110307284282,39.66458828749707
-120.00110207211961,39.663233287771476
-120.00110307284282,39.66299228794778
-120.00116507097049,39.65125828713571
-120.00117007009503,39.65029928662382
-120.00116407024724,39.64480928578586
-120.00116407024724,39.64479228617649
-120.00116407024724,39.644731285794045
-120.00116206969912,39.64396928661972
-120.00116206969912,39.64375628573559
-120.00116206969912,39.64348128662125
-120.00116206969912,39.643377286459895
-120.00115306857995,39.63639428571085
-120.00115306857995,39.636187285708154
-120.00115306857995,39.63589228547264
-120.00115306857995,39.63580028503393
-120.00115106803182,39.63565928585367
-120.00114806945543,39.63533428508316
-120.00108006788672,39.62854128501942
-120.0010720674908,39.62772028466855
-120.00107106856419,39.62763928475234
-120.00104306717847,39.62489428488838
-120.00104006680542,39.62455628429365
-120.00100706719347,39.62122928447045
-120.00088406537317,39.61109528284844
-120.00088306554828,39.61098628373495
-120.00083306531957,39.60683328283638
-120.00084306446699,39.606416282952445
-120.00084706466495,39.60624928324734
-120.00084806448986,39.60620428280201
-120.00084806448986,39.60618828279046
-120.00085306541104,39.60597128287393
-120.00085606488578,39.60585928303051
-120.00086706475643,39.60538128234201
-120.0011980624976,39.59125828112793
-120.00120106287065,39.59111828218491
-120.00120806344164,39.59081528118478
-120.00121106291638,39.59069828158169
-120.00122306261196,39.590166280900704
-120.00148906095411,39.578861280249846
-120.00149006167734,39.57883228080787
-120.00151306124356,39.57782128014269
-120.00151306124356,39.57736128059036
-120.00151506089335,39.575449280117645
-120.0015170605432,39.57267128046581
-120.00151806036811,39.57057527978574
-120.00159405963778,39.56681627944481
-120.00159805983573,39.56661527961076
-120.00160005948557,39.56653627946826
-120.0016100595313,39.56604727918691
-120.00161206007944,39.565927278697096
-120.00165705848865,39.56369927955101
-120.00196005753904,39.548729277276024
-120.00191405660996,39.54555727748382
-120.00186005618328,39.54179027700896
-120.0018390562669,39.540361276490614
-120.0018390562669,39.54034327721172
-120.00183505606893,39.54012027752215
-120.00181905617539,39.539012276418205
-120.00180205555866,39.53782027691445
-120.00178705638834,39.53677727666404
-120.00175305605318,39.53444927587968
-120.00174905495689,39.53058827613121
-120.00177405417293,39.529191275971044
-120.00177705454597,39.529032275763754
-120.00178505494189,39.52855527642159
-120.00180205466035,39.52764727557593
-120.00180305448526,39.52756927592927
-120.00180605485829,39.52739627565417
-120.00183605409721,39.52569827531029
-120.00185405364056,39.524683275219665
-120.00187205408221,39.5235192754876
-120.00187605428019,39.52328027535778
-120.00189105345048,39.52240727586168
-120.0019130531918,39.52106927606701
-120.00193105363346,39.52010027504084
-120.0019340531082,39.51996427494557
-120.00193905402935,39.51970727458367
-120.00194905407511,39.51920627529411
-120.00203005246934,39.51499627522753
-120.00203105229426,39.51496127531143
-120.00207405285026,39.512685274078216
-120.00204805201268,39.512188274964494
-120.00205205221064,39.511895274804274
-120.00209505186837,39.50910427430468
-120.00211605268308,39.50864827413542
-120.00212705165542,39.50841727432577
-120.00214205262235,39.50748827440561
-120.0021620518155,39.50616627441021
-120.00216305253873,39.50609827357825
-120.00217305168616,39.505485274032246
-120.00216305253873,39.505425274466816
-120.00215205176977,39.505362274382165
-120.00215205176977,39.50533827410385
-120.00216705094006,39.504449274445456
-120.00216805166329,39.50436727371154
-120.00219405160256,39.50288727368725
-120.00220005145034,39.502572273665194
-120.00221305097082,39.5018372740687
-120.00221405169405,39.5017792738479
-120.00222005154183,39.50143827368632
-120.00222105136675,39.50135827329231
-120.00223305106229,39.50065027383213
-120.00230205065927,39.496378273362545
-120.00230405030909,39.49628427284021
-120.00231205070502,39.495804273014144
-120.00231605090299,39.49552027368806
-120.00233005024836,39.49466227312869
-120.00235105016475,39.49340927294724
-120.00238804997467,39.49109227335231
-120.00250004922937,39.48739827263185
-120.00250904945018,39.487091272324015
-120.00259204929087,39.484336271854396
-120.00260304916154,39.48396727229416
-120.00283204769373,39.47640927168544
-120.00283904826476,39.47460927135685
-120.00284004808965,39.47438627071748
-120.00284604793747,39.47272227133763
-120.00284904741218,39.47251227074035
-120.0028500472371,39.47245127121082
-120.00290004746581,39.46889927097544
-120.00289504744295,39.46887827124662
-120.00290104729073,39.46817427112272
-120.00290204711564,39.46804627065018
-120.00290304694053,39.4679612706668
-120.00290604641529,39.46758627088758
-120.00291104643816,39.466603270028045
-120.00291104643816,39.46651427027773
-120.00291104643816,39.4664672699585
-120.00291204626305,39.46630027026428
-120.0029130469863,39.46604427051138
-120.00291404681118,39.46592527054944
-120.00291604646102,39.46564027052424
-120.00291804700916,39.46518627035606
-120.00291904683408,39.46501327079886
-120.00292104648389,39.464636270294015
-120.00292204720711,39.46440727066986
-120.0030350462867,39.46347327040701
-120.0030690466219,39.4631902701875
-120.00322904645547,39.4618622706406
-120.00339604506341,39.45685426951229
-120.00340304563443,39.4566302700689
-120.00378604415246,39.44506126837052
-120.00483004461609,39.445072269218564
-120.00796504458343,39.44510526828373
-120.00901004487194,39.44511726806605
-120.0090340451614,39.44511726806605
-120.00910604513143,39.44511726806605
-120.00913104524577,39.44511726806605
-120.00917004470554,39.44511726806605
-120.00923004497996,39.44511726806605
-120.0092890445312,39.44511726806605
-120.0093290447142,39.445118268394644
-120.0093660445241,39.445118268394644
-120.009479044502,39.44512026835813
-120.00951704503517,39.445121267992974
-120.00959504485296,39.445119268029565
-120.01008604512266,39.445121267992974
-120.01019904510056,39.44512226832157
-120.01033604446957,39.44512226832157
-120.01037204535291,39.44512226832157
-120.01049004535369,39.44512226832157
-120.02028004701677,39.4451212672993
-120.03246204848242,39.445124266897494
-120.03477204916756,39.44512526653233
-120.03521504975664,39.44512426620383
-120.03654604937714,39.44512426620383
-120.03699004979117,39.44512426620383
-120.03771404968936,39.44512426620383
-120.03988804993205,39.445126266167144
-120.04061305055346,39.445127265801894
-120.0406680499067,39.445126266167144
-120.04083405048637,39.44512426620383
-120.04089005056288,39.44512426620383
-120.04572605094486,39.4451242655101
-120.05178005186778,39.445125265144895
-120.05650205244696,39.44512726510818
-120.06517005472693,39.445129264377734
-120.06529605422531,39.445129264377734
-120.06541605387591,39.445129264377734
-120.06879405441578,39.445128264049245
-120.0706540548391,39.445127263720785
-120.07082605526656,39.44513026401244
-120.07417005547127,39.445124263428944
-120.07482905507214,39.44512826335552
-120.07560705539699,39.445233263080176
-120.07564905522977,39.44520926285979
-120.07568205574005,39.44520126301572
-120.07571805572508,39.44520026338198
-120.0758190560074,39.445210262493354
-120.07587205571085,39.44522226295128
-120.07815005571062,39.44511226226045
-120.0781980562895,39.44511226226045
-120.08541405767681,39.445089262327386
-120.09126505910845,39.44509726149061
-120.0960200592996,39.44510326138271
-120.09872905929457,39.445106261675406
-120.10010605984414,39.445108261639234
-120.1001610591974,39.445108261639234
-120.10018405966197,39.445108261639234
-120.10025405998215,39.445108261639234
-120.10027805937327,39.445108261639234
-120.10389806066081,39.44511326050801
-120.10403006000698,39.44511326050801
-120.10416306007636,39.44511326050801
-120.1042440602672,39.44511326050801
-120.10432806083114,39.44511326050801
-120.11752806282115,39.445132259119646
-120.11805806255059,39.445132259119646
-120.1196500631853,39.44513525941109
-120.12018106363794,39.44513625904576
-120.1202290624202,39.44513725937409
-120.12033806309849,39.445149259844605
-120.12127006340913,39.44523825916515
-120.1212980638965,39.44524025981891
-120.12465206414696,39.445566258781355
-120.12577006423047,39.44567525982188
-120.12602206412554,39.44570025881458
-120.1375020663326,39.44540125884181
-120.13753106574661,39.445400258517274
-120.14056706597975,39.44531625825792
-120.14535506757947,39.445184257447515
-120.1457080668586,39.445174256944966
-120.14596906697452,39.44516725811848
-120.14957906731799,39.44524125737092
-120.14965106818632,39.445242257697785
-120.15044306785657,39.44525125717013
-120.15322106834684,39.44527825696765
-120.1572520695381,39.44530825634503
-120.16106506937288,39.44534325664285
-120.17224807147903,39.44544125585698
-120.17483407145038,39.44546725525726
-120.17841307273004,39.445504254733926
-120.18288607288886,39.44550725431567
-120.18369007315297,39.44550925426799
-120.18610307287197,39.44551625444748
-120.18690807385931,39.445519254722434
-120.18886207399396,39.44552425356166
-120.19472407439794,39.44553825391697
-120.1966780754309,39.445544253077365
-120.19675107522585,39.44553825391697
-120.1969730749837,39.44552225291611
-120.19704707550187,39.44551825370583
-120.20003607587932,39.445552253575755
-120.20195907605184,39.445563252958806
-120.202723076133,39.44556625323173
-120.20443707606812,39.44557825362827
-120.20929407726484,39.44562125219977
-120.21407307774543,39.445675252884875
-120.21502207867282,39.445681252033474
-120.21688507857087,39.445673252243616
-120.21751307910792,39.44566825202761
-120.21861407857463,39.44565625234029
-120.22924108011382,39.44566825133394
-120.23525508175207,39.44567525080373
-120.23570408218896,39.445677250057514
-120.23574008127564,39.445677250057514
-120.25104608373631,39.44615824928853
-120.2526420854673,39.44615624935485
-120.26907408750904,39.44615424803374
-120.26930008656653,39.446159248214805
-120.27755708894274,39.44616324738823
-120.28059908902365,39.44616224707463
-120.28972609088792,39.44616124676103
-120.29276909079377,39.44616124606731
-120.29441609078177,39.44616324600085
-120.29687709107962,39.446167245174045
-120.29935809236726,39.44616624486051
-120.30100609307851,39.44616624486051
-120.30326409298678,39.446167245174045
-120.30659709332083,39.446170244727234
-120.3100380936099,39.44616824410019
-120.31229709424139,39.44616724448033
-120.31244409455448,39.44616724448033
-120.31288509369713,39.44616824410019
-120.31303309473346,39.446169244413696
-120.32029909545118,39.446171243653296
-120.34209809832755,39.446177242065495
-120.34936510066683,39.44618024161821
-120.3496251000595,39.44617824168516
-120.35498210174673,39.44616524107841
-120.35566210126397,39.446164241458554
-120.37455310395374,39.44613823954369
-120.3767521043108,39.44613523929541
-120.38008210517009,39.446169238864115
-120.3808501045509,39.446159239196724
-120.38159210489076,39.44614323972591
-120.38226110543565,39.44614923883418
-120.3827761059948,39.44615123876807
-120.3885571062079,39.44618423801563
-120.39048510640328,39.44619523868628
-120.39313610667193,39.44618323839606
-120.39334410798271,39.4461822387764
-120.39609310816068,39.44617123810371
-120.40042010872965,39.446154237628235
-120.4019241086025,39.44615023706689
-120.40478510893344,39.44614323764483
-120.40486410947447,39.446142237330896
-120.40498310930018,39.44614123771072
-120.40510110930094,39.44614023739681
-120.40518110966687,39.44614023739681
-120.40736811032835,39.44613523721433
-120.41392911051616,39.44612223659955
-120.41611711100254,39.446118236730065
-120.41669111021457,39.44611423616664
-120.41769611121849,39.446125236848346
-120.41885711095965,39.44613823607519
-120.42243611223934,39.44613223557855
-120.42401611228016,39.44613023564412
-120.43595611479479,39.44611523509355
-120.4362651145913,39.44610823428056
-120.43664411380966,39.44611423477927
-120.43858711497197,39.4460732343672
-120.43947411417845,39.44604023437332
-120.44088311451507,39.44601123423971
-120.44094311478953,39.44601023392389
-120.44121111457812,39.44600223417183
-120.44745011544894,39.446254234244684
-120.44776111579358,39.446238234102026
-120.44780811654758,39.44623623417065
-120.44831311616265,39.446209233357116
-120.44859311654511,39.44619823407605
-120.45064211711434,39.44611623332674
-120.4513441172712,39.44611723364104
-120.45496611731026,39.446119233575835
-120.45507711674001,39.446119233575835
-120.45755711730445,39.446130232869336
-120.46533211873351,39.44616823230732
-120.46792411855263,39.44618123291352
-120.47099511984416,39.44618723201852
-120.47294511978086,39.446191231884036
-120.48021012067369,39.44619523105562
-120.48328212179014,39.44619823130127
-120.48493212215118,39.44619423074249
-120.48755412300585,39.446197230988176
-120.49218712299825,39.446203230785514
-120.49552312370533,39.44614822950231
-120.49793012447485,39.446114229923346
-120.50037212360782,39.44607222919644
-120.50108312488383,39.446061229893736
-120.50464512464843,39.44607522944739
-120.50467212531092,39.44608623013525
-120.50468412500646,39.44609122893383
-120.50472012588982,39.44610622879586
-120.50473312541028,39.44611122898037
-120.50477412541818,39.44611522954397
-120.5048971245435,39.446128228772686
-120.50493912527462,39.44613322895562
-120.50504212520678,39.446131229021226
-120.5051981248424,39.44613022940083
-120.5053541253763,39.446125229911395
-120.50545812513337,39.44612222966255
-120.50551912613108,39.446353229712976
-120.50561812496696,39.44662122926777
-120.50570212553086,39.446879229614524
-120.50594612592832,39.447547229937264
-120.5060841260206,39.44805422994748
-120.50608512584552,39.44806422934276
-120.50611412525949,39.448284229549024
-120.50619812582339,39.44848922902108
-120.50629712645593,39.44868522955586
-120.50635812655527,39.44885322947599
-120.50649612574924,39.44917122947864
-120.50672412625318,39.44978422951926
-120.50682312598738,39.44994422956963
-120.50693812651342,39.45001822929516
-120.50711412624054,39.450148229447464
-120.50725912600547,39.45021922957758
-120.50740412577044,39.450303229471885
-120.50756312667738,39.45040622921229
-120.50763212627439,39.45060122965039
-120.50763212627439,39.450745230103585
-120.50761712620576,39.45088422903022
-120.50753312564186,39.45138222964854
-120.50752612686749,39.45150423021508
-120.50753312564186,39.45170223036119
-120.50757912657095,39.451861229240635
-120.50763212627439,39.45199322987982
-120.5077241263359,39.45214322951419
-120.50778512643527,39.45227522961878
-120.50778512643527,39.452379230134476
-120.50767812630514,39.45264722938678
-120.50763212627439,39.45281722920078
-120.50761712620576,39.45302822979623
-120.50761712620576,39.45321823015335
-120.50767812630514,39.45340822999199
-120.50777712693764,39.45345722983708
-120.50783812703702,39.453488230061
-120.50794512626881,39.453513229716876
-120.50810612682561,39.45353022978297
-120.50840312692655,39.453532230198505
-120.50853212679796,39.45355722914495
-120.5086391269281,39.4536182292834
-120.50870812652505,39.45366422975049
-120.50878412669306,39.453774229417164
-120.50884512679242,39.453888229027015
-120.50892912735631,39.454097230139084
-120.50901412684684,39.45436922980371
-120.50908912629158,39.454479229743725
-120.50922712638382,39.45456723012544
-120.50939512751165,39.45464822905434
-120.50965412707941,39.45473422953517
-120.50990612787282,39.454902229425976
-120.51003612756915,39.45502622974589
-120.5101581277679,39.45516822969557
-120.51030212680962,39.45525322935099
-120.51042512683325,39.45528723001645
-120.51057712716924,39.455281229614606
-120.51067712762664,39.45524322960089
-120.51072312765741,39.45521722968911
-120.51091312762821,39.45507222997621
-120.51099712729379,39.45502422937334
-120.5111191265942,39.45497722961791
-120.5112641272575,39.45494922923203
-120.51138612745625,39.45494722955084
-120.51159212732055,39.454951229606735
-120.51191312771091,39.45494922923203
-120.51215712721006,39.45491822965867
-120.51272912767061,39.45489522949642
-120.51297312716976,39.45485022933794
-120.51318712743002,39.454859229649415
-120.51327912838983,39.454870229643184
-120.5133771282991,39.454913229412945
-120.51340712753803,39.454935229381626
-120.51343812750018,39.454959229717936
-120.51350712799548,39.45502422937334
-120.51363712769181,39.45510822971307
-120.51405612799147,39.45526122942743
-120.51429312781794,39.45531122884412
-120.51444612797879,39.45531922960757
-120.51459812831477,39.455281229614606
-120.51469012747793,39.45524322960089
-120.51478912811046,39.455182229499066
-120.51488812784466,39.45513522985031
-120.51505612807416,39.45510222929584
-120.51519312744321,39.45511022938963
-120.51541412827446,39.4551052291577
-120.5155451277957,39.455093229709405
-120.51570412780437,39.455080228686256
-120.515903127996,39.45505322922131
-120.51659012808426,39.45492322851683
-120.51677312748403,39.45490022974343
-120.51718512811101,39.45490422910846
-120.51741412843984,39.45493222951244
-120.51752812824267,39.45495722934341
-120.51767312800763,39.45500022836582
-120.51775712857153,39.45503822851217
-120.51785712813064,39.45512122865012
-120.5179781285045,39.45543522912919
-120.51805412867245,39.45556722854101
-120.51815412912987,39.455727229174045
-120.51820712883332,39.455922229274925
-120.51818512819372,39.45605222880748
-120.5181751290463,39.45609422906343
-120.51812312826945,39.456325228630995
-120.51811512877181,39.456424228508276
-120.51805512849737,39.45673822865888
-120.51804712810144,39.456869229601814
-120.51809312903052,39.457086228567036
-120.51820012826232,39.45716922903762
-120.51820812865824,39.457183229132305
-120.5182831290013,39.45723422940384
-120.5183751281645,39.45726822910175
-120.51852712939879,39.457302228783064
-120.51865812892004,39.4573142292378
-120.51877912929386,39.45730322893662
-120.51896312851856,39.457253229563456
-120.51915312848936,39.457226228860534
-120.51929812915265,39.45721522923904
-120.51946312900907,39.45722222893531
-120.51967912891914,39.4572552291784
-120.5198091295138,39.45724422886794
-120.51993912921013,39.45722422855115
-120.52006912890648,39.45719622906905
-120.52050412909965,39.45707022883264
-120.52078612913196,39.45701322888198
-120.52126712935592,39.45688322906323
-120.521450129654,39.45687822895865
-120.52161812898518,39.4568952288966
-120.5217471288566,39.45693422886101
-120.5218241288495,39.456972228645206
-120.52187712945127,39.4570042295426
-120.5219231285837,39.45706422927812
-120.5219991287517,39.457187228366166
-120.52203012961215,39.45730122862945
-120.52206012885105,39.45757122934797
-120.52203012961215,39.457710228518344
-120.52194612904823,39.4580242284168
-120.5219001299158,39.45816322876328
-120.52180912967918,39.45835422842245
-120.5217471288566,39.45848822950826
-120.52177012932114,39.45867322885977
-120.52179312978569,39.458764228499064
-120.52184712931405,39.458855229406566
-120.52191512998441,39.45894222898159
-120.52201412971863,39.45902122880441
-120.52216012930847,39.459087228956406
-120.52230413014686,39.45913122971652
-120.52252612900638,39.45917122924846
-120.52270912930447,39.45917122924846
-120.52289912927527,39.45915722886002
-120.52303712936754,39.45915022935834
-120.52315812974136,39.459144229289514
-120.52338013039754,39.45910922899314
-120.52356312979732,39.45905422958181
-120.52365512985882,39.458988228704996
-120.52370812956228,39.4589172291946
-120.52376912966164,39.45884722904956
-120.52383012976102,39.45879422900196
-120.5239141294266,39.4587602293558
-120.52402812922944,39.45874022947463
-120.52417312989267,39.458734228676875
-120.52430312958903,39.45871822932127
-120.52444413005436,39.45872922870526
-120.52446413014583,39.458731228971345
-120.52457113027597,39.45875122885515
-120.524639130048,39.45879822883685
-120.5248981305141,39.45895222889388
-120.52496612938783,39.45900422869209
-120.52517113032556,39.45916022854721
-120.52524012992255,39.45921322831614
-120.5252491301434,39.459220228505075
-120.52539612955816,39.459362228916014
-120.52541713037287,39.45938222931205
-120.52569913040519,39.45955422887424
-120.52596312999582,39.45967522887211
-120.52602012989723,39.459701228506006
-120.52611913052974,39.45982022870707
-120.52639412999102,39.459975228698916
-120.52647813055495,39.46007122859235
-120.52649313062356,39.46013022834554
-120.52654013047922,39.460200229280964
-120.526546130327,39.46020822878889
-120.52678313015348,39.460366228245434
-120.52690513035219,39.460431229094155
-120.52708813065031,39.46045322870609
-120.52724813048388,39.46043422872637
-120.52742413021097,39.46045622903094
-120.52768313067706,39.46045722913917
-120.5279661314326,39.46051322893648
-120.52822613082529,39.46055222895453
-120.52841613079606,39.460581228580295
-120.52866013119356,39.4606622288342
-120.52878913016667,39.46071822846657
-120.52885813066194,39.46074822882079
-120.52899513092929,39.46083222849547
-120.52903413128735,39.46089622880705
-120.52909313083859,39.46110422819957
-120.52911813095294,39.461190229027146
-120.529186130725,39.46129522880478
-120.52930813092374,39.46139222905304
-120.5294381306201,39.46147222896305
-120.52957613071236,39.461515228122465
-120.52988813088189,39.46154422873411
-120.53006413150729,39.461616228430636
-120.53021613094494,39.46170922856419
-120.53030813100644,39.461837228902745
-120.53036513180618,39.461888228538605
-120.53040013196626,39.46192022925651
-120.5305451308329,39.461964228225774
-120.53061313150329,39.461961227965936
-120.53075013177066,39.461892228889205
-120.530804131299,39.46187522878453
-120.53085613117753,39.46187622887243
-120.53088013146699,39.46187622887243
-120.53095613163497,39.46189122880158
-120.53101013116334,39.46194222839787
-120.53104013130054,39.462033228618196
-120.53106313176508,39.46212822905657
-120.53115513182658,39.46224222885663
-120.53119013108838,39.462268228918745
-120.53127713202532,39.46233522815371
-120.53141413139437,39.462428228713584
-120.53179613188411,39.462535228861015
-120.5319861309566,39.46257522851737
-120.53209313198502,39.46265422837801
-120.53217013197792,39.46273222876694
-120.5322541316435,39.46291922808078
-120.53234513188009,39.46301122917584
-120.53246013150783,39.463076228247886
-120.53255513194239,39.4631192284969
-120.53257413131064,39.463128229126326
