id,time,longitude,latitude,depth,magnitude,place
nc73705251,2022-03-14 04:09:24.970,-121.1828333,36.586,5.89,3.07,"7km NNW of Pinnacles, CA"
nc73705146,2022-03-13 20:51:32.260,-121.1883333,36.5846667,6.03,4.12,"7km NW of Pinnacles, CA"
nc71127384,2022-03-13 20:51:30.100,-121.1863333,36.5893333,6.1,3.23,"8km NNW of Pinnacles, CA"
nc73704531,2022-03-12 03:42:07.980,-121.0545,36.4666667,2.13,2.58,"11km SE of Pinnacles, CA"
nc73704246,2022-03-11 17:44:30.460,-122.2991667,37.919,4.97,2.8,"1km ENE of El Cerrito, CA"
nn00835154,2022-03-10 03:58:42.698,-118.8022,41.5044,7.5,2.8,"55 km SSW of Denio, Nevada"
nn00835115,2022-03-09 20:38:28.638,-118.113,38.1199,11.1,2.5,"30 km S of Mina, Nevada"
nc73703361,2022-03-09 17:54:47.110,-124.2781667,40.3945,27.39,2.73,"8km N of Petrolia, CA"
nc73702686,2022-03-08 03:39:46.550,-120.8196667,36.2478333,6.53,2.84,"22km NE of San Lucas, CA"
nc73702626,2022-03-08 01:13:56.920,-119.0768333,38.2285,14.37,2.82,"6km WNW of Bodie, CA"
nc73702521,2022-03-07 18:24:20.150,-119.074,38.2331667,9.89,2.81,"6km WNW of Bodie, CA"
nc73702486,2022-03-07 16:22:42.900,-119.08,38.2258333,8.97,3.54,"6km WNW of Bodie, CA"
nc73701916,2022-03-06 04:19:55.990,-122.745,38.7798333,0.47,2.69,"1km ENE of The Geysers, CA"
nc73701676,2022-03-05 15:07:29.780,-121.1181667,36.5286667,6.48,3.22,"2km E of Pinnacles, CA"
ci40200072,2022-03-05 11:02:16.160,-118.384,35.5136667,4.74,3.27,"13km SE of Bodfish, CA"
nc73701596,2022-03-05 11:00:22.300,-120.6948333,36.527,7.87,2.53,"12km N of New Idria, CA"
nn00834904,2022-03-04 09:57:48.046,-115.2581,38.0585,7.5,3.5,"51 km N of Hiko, Nevada"
nn00834881,2022-03-03 23:51:42.275,-115.2854,38.0896,8.2,3.1,Nevada
nc73700486,2022-03-03 11:39:58.200,-122.7581667,38.7805,0.4,3.78,"0km NNW of The Geysers, CA"
ci40198320,2022-03-02 22:55:02.670,-115.5431667,33.8533333,1.78,2.73,"20km NW of Desert Center, CA"
nc73700131,2022-03-02 19:10:21.150,-119.4486667,38.5778333,6.22,2.83,"8km NNE of Walker, CA"
nn00834659,2022-03-01 18:17:21.302,-118.0206,38.141,9.4,3.5,"28 km SSE of Mina, Nevada"
nc73699581,2022-03-01 16:51:12.230,-121.9951667,37.1243333,14.48,2.68,"5km SSW of Lexington Hills, CA"
nc73699546,2022-03-01 16:06:50.470,-124.3678333,40.2943333,29.6,2.54,"8km WSW of Petrolia, CA"
ci40196752,2022-03-01 06:34:09.970,-119.2936667,34.4333333,11.54,2.61,"5km WSW of Ojai, CA"
ci40196656,2022-03-01 05:06:42.710,-119.2975,34.441,11.56,2.83,"5km W of Ojai, CA"
ci40196616,2022-03-01 05:01:10.860,-119.2935,34.439,10.87,2.84,"5km WSW of Ojai, CA"
ci40194848,2022-02-27 04:44:34.540,-119.136,34.4221667,17.29,3.05,"10km ESE of Ojai, CA"
ci40194736,2022-02-27 01:44:18.300,-119.132,34.4211667,19.66,3.98,"10km NW of Santa Paula, CA"
nn00834481,2022-02-26 01:42:23.102,-117.7771,38.1861,5.2,3.5,"36 km SE of Mina, Nevada"
nn00834472,2022-02-26 00:49:19.227,-117.8531,38.1722,2.5,2.6,"32 km SE of Mina, Nevada"
nn00834442,2022-02-25 20:27:20.519,-117.8852,38.1712,10.9,2.8,"31 km SE of Mina, Nevada"
ci40193240,2022-02-25 07:38:48.150,-115.8163333,32.7053333,11.1,2.54,"17km E of Ocotillo, CA"
nc73697236,2022-02-24 13:09:20.320,-122.7965,38.8235,2.89,2.61,"6km NW of The Geysers, CA"
ci40191736,2022-02-23 00:20:39.970,-117.9803333,35.9585,3.82,2.82,"7km WNW of Little Lake, CA"
nn00834257,2022-02-22 08:48:41.902,-119.6443,40.1717,8.6,3.0,"24 km N of Sutcliffe, Nevada"
nn00834252,2022-02-22 04:46:19.998,-116.8827,39.6179,0.0,2.5,"21 km NE of Austin, Nevada"
nc73695786,2022-02-21 05:07:36.210,-121.3711667,36.7206667,2.7,3.4,"9km SSW of Tres Pinos, CA"
nn00834222,2022-02-21 05:06:10.361,-118.3624,38.2511,7.9,3.5,California-Nevada border region
ci40190688,2022-02-20 20:49:31.870,-117.1866667,34.0348333,11.07,2.65,"2km S of Redlands, CA"
nn00834205,2022-02-20 09:37:50.061,-117.9365,38.1543,10.8,3.4,"30 km SSE of Mina, Nevada"
nc73695371,2022-02-20 04:49:48.090,-121.5218333,36.9223333,6.23,2.82,"9km N of San Juan Bautista, CA"
nc73694996,2022-02-19 07:35:26.950,-118.7413333,38.0868333,6.68,2.66,"27km ESE of Bodie, CA"
nc73694886,2022-02-19 03:47:14.280,-118.811,37.4691667,6.65,2.89,"16km SW of Toms Place, CA"
nc73694846,2022-02-19 02:24:03.980,-121.516,36.7936667,4.95,2.76,"6km SSE of San Juan Bautista, CA"
nn00834080,2022-02-18 05:32:12.402,-117.9147,38.1638,10.2,2.7,"30 km SE of Mina, Nevada"
ci40188280,2022-02-17 19:52:08.720,-116.3321667,32.9991667,9.93,2.93,"25km SW of Ocotillo Wells, CA"
nc73693841,2022-02-16 23:02:47.900,-121.1255,35.6986667,6.6,3.3,"8km NE of San Simeon, CA"
ci40187488,2022-02-16 17:18:21.670,-119.1371667,34.4116667,16.1,2.74,"10km NW of Santa Paula, CA"
nc73693631,2022-02-16 14:21:25.120,-122.1248333,37.7313333,6.0,2.91,"3km ENE of San Leandro, CA"
nc73693601,2022-02-16 12:46:07.440,-121.1485,35.7026667,6.32,2.94,"8km NNE of San Simeon, CA"
nc73693581,2022-02-16 12:10:59.580,-121.5535,36.8451667,7.0,3.09,"1km W of San Juan Bautista, CA"
nc71127199,2022-02-16 10:36:48.600,-124.3243333,40.3516667,28.29,2.53,"4km NW of Petrolia, CA"
nc73693441,2022-02-16 02:10:03.750,-122.4296667,40.6161667,21.87,2.71,"6km ENE of Shasta, CA"
nc73693421,2022-02-16 01:16:32.520,-121.6668333,36.9151667,10.6,2.54,"4km NW of Aromas, CA"
nn00833909,2022-02-15 21:35:58.537,-117.7763,38.1841,7.2,2.6,"37 km SE of Mina, Nevada"
nn00833903,2022-02-15 21:16:24.065,-117.7833,38.1814,4.1,4.7,"36 km SE of Mina, Nevada"
nn00833880,2022-02-15 05:34:54.330,-117.8893,38.1622,10.2,3.4,"31 km SE of Mina, Nevada"
ci40185640,2022-02-14 16:41:35.260,-118.6415,34.3891667,3.23,3.17,"10km SW of Valencia, CA"
ci40185360,2022-02-14 11:09:59.050,-117.5335,35.6595,9.5,2.63,"14km ENE of Ridgecrest, CA"
nn00833739,2022-02-12 16:55:53.594,-119.1359,39.4843,8.6,2.5,"10 km NE of Silver Springs, Nevada"
nc73691736,2022-02-12 03:13:42.080,-122.1478333,37.7395,3.84,3.24,"2km NNE of San Leandro, CA"
ci40183056,2022-02-11 14:21:13.660,-117.6876667,35.9163333,2.79,2.93,"20km E of Little Lake, CA"
nn00833670,2022-02-11 01:59:24.028,-115.2667,40.5145,2.4,3.1,"29 km SE of Lamoille, Nevada"
ci40182600,2022-02-11 00:35:46.380,-119.1346667,34.4205,16.29,2.64,"10km NW of Santa Paula, CA"
ci40182560,2022-02-11 00:25:02.020,-119.1323333,34.4171667,18.74,3.86,"10km NW of Santa Paula, CA"
ci40180600,2022-02-09 04:05:51.690,-118.4408333,36.1376667,3.29,2.73,"42km WSW of Olancha, CA"
nc73690306,2022-02-09 03:09:35.100,-123.5148333,41.345,35.81,2.63,"5km SW of Somes Bar, CA"
ci40180552,2022-02-09 01:47:42.470,-117.675,35.9861667,2.12,2.64,"22km ENE of Little Lake, CA"
nc73690166,2022-02-08 23:16:00.410,-122.8013333,38.8081667,2.93,3.27,"5km NW of The Geysers, CA"
ci40180104,2022-02-08 15:38:22.330,-118.2895,34.0871667,7.97,2.59,"2km WSW of Silver Lake, CA"
nc73690016,2022-02-08 13:14:57.500,-121.5826667,36.8373333,7.33,2.85,"4km WSW of San Juan Bautista, CA"
nc73689936,2022-02-08 06:51:14.480,-117.9148333,37.3256667,11.21,2.85,"8km SE of Deep Springs, CA"
nc73689771,2022-02-07 16:38:53.850,-121.6636667,37.2921667,5.03,2.73,"16km E of Seven Trees, CA"
nn00833376,2022-02-07 02:38:51.689,-115.9402,37.2266,8.0,2.9,"49 km SSW of Rachel, Nevada"
nc73689506,2022-02-07 00:01:53.730,-122.1356667,37.7281667,4.28,3.09,"2km ENE of San Leandro, CA"
ci40178728,2022-02-06 23:24:47.510,-117.4786667,33.7323333,11.02,3.62,"13km NE of Trabuco Canyon, CA"
nc73689126,2022-02-06 04:55:17.850,-122.7453333,38.7856667,0.84,3.36,"1km NE of The Geysers, CA"
ci40177192,2022-02-05 07:41:04.630,-117.5008333,32.8841667,17.92,2.55,"22km W of La Jolla, CA"
nc73688171,2022-02-04 15:50:09.360,-122.8191667,38.8461667,1.12,3.14,"9km WNW of Cobb, CA"
ci37387020,2022-02-03 15:18:32.540,-117.4813333,34.1328333,5.48,2.61,"4km NNW of Fontana, CA"
ci39931047,2022-02-02 16:23:55.830,-119.3995,35.28,22.47,2.51,"15km SSE of Buttonwillow, CA"
ci39930791,2022-02-02 13:17:39.780,-115.615,33.0298333,4.64,2.54,"1km SE of Westmorland, CA"
nc73687186,2022-02-02 07:45:52.030,-118.7743333,37.5176667,5.58,2.65,"10km WSW of Toms Place, CA"
nc73687071,2022-02-02 03:50:14.760,-118.7748333,37.5181667,5.53,2.8,"10km WSW of Toms Place, CA"
ci39930343,2022-02-02 03:39:36.210,-115.6146667,33.033,5.16,2.72,"1km SE of Westmorland, CA"
nc73687041,2022-02-02 03:14:17.470,-121.6093333,36.8676667,7.94,2.76,"4km SE of Aromas, CA"
nc73686986,2022-02-02 01:41:48.220,-119.7725,38.6553333,-1.09,3.47,"4km SSE of Markleeville, CA"
nc73686881,2022-02-01 18:05:16.380,-121.0445,36.4708333,3.31,2.5,"11km SE of Pinnacles, CA"
ci39929895,2022-02-01 17:26:16.480,-118.2048333,33.949,15.79,3.26,"1km SE of South Gate, CA"
nc73686851,2022-02-01 14:28:19.810,-124.2936667,40.3695,27.55,2.59,"5km N of Petrolia, CA"
nn00832854,2022-01-31 13:44:16.209,-117.8883,38.1647,9.9,2.9,"31 km SE of Mina, Nevada"
nc73686036,2022-01-30 20:59:08.070,-120.3315,35.7831667,8.36,2.75,"8km NNW of Cholame, CA"
nc73686026,2022-01-30 20:47:35.650,-120.331,35.781,8.35,2.96,"7km NNW of Cholame, CA"
ci39928087,2022-01-30 17:46:26.970,-116.9146667,33.3355,13.31,4.0,"5km WSW of Palomar Observatory, CA"
nn00832788,2022-01-30 07:16:42.456,-118.0052,38.142,8.0,3.9,"29 km SSE of Mina, Nevada"
nc73685556,2022-01-29 21:46:34.080,-123.8431667,40.5511667,26.43,2.63,"22km E of Hydesville, CA"
nc73685486,2022-01-29 18:37:31.400,-124.3391667,40.2843333,8.3,2.77,"6km SW of Petrolia, CA"
nc73685406,2022-01-29 14:35:40.520,-123.184,39.801,7.48,2.91,"6km E of Covelo, CA"
nn00832745,2022-01-29 07:03:15.375,-117.756,40.2843,7.6,3.3,"53 km SE of Imlay, Nevada"
nc73684951,2022-01-28 18:45:06.020,-120.0695,36.0826667,11.67,2.64,"10km NNE of Avenal, CA"
nc73684846,2022-01-28 11:39:56.140,-119.4778333,38.457,6.45,2.82,"6km S of Walker, CA"
ci39926031,2022-01-28 10:40:07.860,-117.0401667,33.8395,14.45,2.5,"10km NW of San Jacinto, CA"
nc73684816,2022-01-28 10:36:54.660,-123.1843333,39.7941667,9.47,2.59,"5km E of Covelo, CA"
nc73684671,2022-01-28 03:40:17.270,-123.1841667,39.7995,8.89,2.51,"6km E of Covelo, CA"
nc73683766,2022-01-27 22:07:58.380,-124.3208333,40.477,17.99,2.68,"12km SSW of Ferndale, CA"
ci39924911,2022-01-27 11:12:18.860,-118.993,35.0418333,7.93,2.58,"12km NNW of Grapevine, CA"
ci39924879,2022-01-27 10:52:41.220,-118.9931667,35.0398333,9.91,2.84,"12km NNW of Grapevine, CA"
ci39924871,2022-01-27 10:51:22.330,-118.9958333,35.0445,12.03,3.51,"13km NNW of Grapevine, CA"
ci39923679,2022-01-26 10:38:30.020,-117.7755,36.0235,1.83,3.12,"15km NE of Little Lake, CA"
ci39923631,2022-01-26 09:59:17.040,-117.7763333,36.023,1.63,3.02,"15km NE of Little Lake, CA"
ci39923623,2022-01-26 09:59:05.010,-117.7791667,36.0256667,1.74,3.03,"15km NE of Little Lake, CA"
ci39923559,2022-01-26 06:23:11.800,-118.6475,32.9071667,0.96,2.67,"14km SSW of San Clemente Is. (NW tip), CA"
ci39923479,2022-01-26 05:05:55.330,-117.781,36.0263333,1.66,2.57,"15km NE of Little Lake, CA"
ci39923447,2022-01-26 05:00:01.620,-117.7811667,36.0251667,1.65,2.85,"15km NE of Little Lake, CA"
nn00832491,2022-01-26 00:21:26.958,-119.1791,40.5071,9.5,3.2,"15 km ESE of Empire, Nevada"
nn00832460,2022-01-25 20:24:00.548,-117.8079,38.1816,9.3,2.8,"35 km SE of Mina, Nevada"
ci39921383,2022-01-23 20:57:15.240,-116.3975,33.4338333,6.66,3.21,"20km N of Borrego Springs, CA"
nc73682276,2022-01-23 16:57:43.060,-121.2675,36.6675,4.91,2.69,"14km SSE of Tres Pinos, CA"
nc73682266,2022-01-23 16:53:10.310,-121.2703333,36.6666667,5.17,3.07,"14km SSE of Tres Pinos, CA"
nc73682121,2022-01-23 01:20:10.250,-119.538,38.545,3.71,2.58,"6km WNW of Walker, CA"
nn00832225,2022-01-22 23:51:16.834,-118.3583,38.2505,10.4,2.9,"26 km SW of Mina, Nevada"
nn00832186,2022-01-22 22:40:11.845,-118.3528,38.2571,11.7,4.3,"25 km SW of Mina, Nevada"
ci39920079,2022-01-22 01:01:42.300,-116.0805,32.8625,7.23,3.01,"16km NNW of Ocotillo, CA"
nc73681616,2022-01-21 21:17:43.410,-122.7396667,38.7623333,0.9,2.59,"2km SE of The Geysers, CA"
us7000gdri,2022-01-21 04:59:43.240,-116.212,40.786,0.0,3.3,"12 km NW of Carlin, Nevada"
nc73681251,2022-01-20 23:35:54.110,-119.5316667,38.5373333,3.55,2.51,"5km WNW of Walker, CA"
nc73681106,2022-01-20 18:11:21.570,-118.147,37.3301667,12.72,2.59,"15km WSW of Deep Springs, CA"
nn00832058,2022-01-20 16:52:08.489,-117.7638,38.1849,9.4,2.5,"37 km SE of Mina, Nevada"
nn00832045,2022-01-20 15:45:10.479,-117.7655,38.1827,9.0,3.4,"37 km SE of Mina, Nevada"
ci39917967,2022-01-20 09:52:30.400,-117.4053333,35.5243333,8.7,2.53,"27km ESE of Ridgecrest, CA"
ci39917799,2022-01-20 04:26:10.480,-116.8985,33.7298333,3.9,2.97,"2km SSW of Valle Vista, CA"
ci39915287,2022-01-18 07:39:15.120,-116.7506667,33.8255,12.48,3.45,"10km NNW of Idyllwild, CA"
ci39915175,2022-01-18 03:56:22.820,-120.6706667,34.5106667,-0.05,2.65,"24km SW of Lompoc, CA"
nc73679486,2022-01-17 02:55:08.060,-124.379,40.2868333,18.39,2.88,"9km WSW of Petrolia, CA"
ci39914199,2022-01-17 00:02:29.990,-119.2985,34.4386667,10.42,3.19,"5km WSW of Ojai, CA"
ci39913455,2022-01-15 16:19:02.000,-118.7328333,34.9595,7.29,2.54,"18km NE of Lebec, CA"
nc73678776,2022-01-15 13:10:58.400,-124.293,40.38,28.69,2.69,"6km N of Petrolia, CA"
ci39912487,2022-01-14 15:05:41.430,-115.4401667,32.7728333,12.18,2.85,"7km SW of Holtville, CA"
nc73678226,2022-01-14 04:50:22.640,-122.8366667,38.8395,2.46,2.59,"10km NW of The Geysers, CA"
nc73677916,2022-01-13 10:33:52.700,-123.7545,40.0278333,19.3,2.75,"12km SSE of Redway, CA"
ci39910983,2022-01-13 08:23:09.790,-116.3925,33.3718333,5.06,2.75,"13km N of Borrego Springs, CA"
ci39910327,2022-01-13 03:24:53.520,-116.4405,33.4738333,13.13,2.86,"23km ESE of Anza, CA"
ci39910255,2022-01-13 03:19:08.700,-116.443,33.4688333,13.97,3.86,"23km ESE of Anza, CA"
nc73677651,2022-01-12 22:44:50.630,-124.2275,40.4398333,25.84,2.61,"12km WSW of Rio Dell, CA"
ci39909663,2022-01-12 09:06:03.170,-115.535,32.9341667,11.04,2.54,"5km S of Brawley, CA"
ci39909511,2022-01-12 02:12:08.390,-116.3635,33.3611667,2.96,2.65,"12km N of Borrego Springs, CA"
nc73676991,2022-01-11 12:02:17.650,-124.3686667,40.3055,28.85,2.59,"7km WSW of Petrolia, CA"
ci39908695,2022-01-11 11:41:49.810,-118.2528333,33.8123333,11.57,2.52,"3km SE of Carson, CA"
ci39908519,2022-01-11 05:47:24.830,-118.2685,33.8083333,14.88,2.83,"3km SSE of Carson, CA"
ci39908023,2022-01-10 18:59:47.040,-115.9283333,35.6485,1.74,2.61,"35km SE of Tecopa, CA"
nn00831477,2022-01-10 14:31:27.250,-114.9424,40.9622,13.6,3.7,"16 km S of Wells, Nevada"
nn00831455,2022-01-10 08:09:08.991,-117.8179,38.1757,8.7,3.0,"34 km SE of Mina, Nevada"
nn00831449,2022-01-10 05:09:37.600,-117.8876,38.1763,7.2,3.2,"30 km SE of Mina, Nevada"
nc73676346,2022-01-10 03:10:27.420,-123.7946667,41.1895,27.61,2.76,"7km W of Weitchpec, CA"
nn00831422,2022-01-09 08:04:25.513,-117.8184,38.1755,8.7,2.5,"34 km SE of Mina, Nevada"
nc73676091,2022-01-09 07:54:00.250,-120.3461667,36.2871667,12.58,2.52,"16km N of Coalinga, CA"
ci39906383,2022-01-08 23:46:18.060,-116.8868333,33.373,4.58,3.21,"3km NW of Palomar Observatory, CA"
nc73675616,2022-01-08 10:51:27.620,-122.8685,39.69,4.11,2.86,"13km WNW of Alder Springs, CA"
nc73675531,2022-01-08 08:29:01.760,-122.8058333,38.8345,1.12,2.59,"7km W of Cobb, CA"
ci39905711,2022-01-08 06:21:31.650,-118.9911667,34.4365,1.8,3.56,"8km WNW of Fillmore, CA"
nc73675266,2022-01-07 20:34:12.320,-122.8743333,39.6896667,6.83,2.83,"14km WNW of Alder Springs, CA"
nn00831343,2022-01-07 19:32:03.043,-117.8253,38.1649,9.5,2.9,"35 km SE of Mina, Nevada"
ci39904831,2022-01-07 13:15:11.710,-115.533,32.9236667,11.64,2.63,"6km S of Brawley, CA"
nc73674891,2022-01-07 02:32:07.130,-117.9028333,37.3363333,8.72,3.01,"8km ESE of Deep Springs, CA"
nc73674821,2022-01-07 00:56:40.260,-124.3218333,40.478,18.75,3.03,"12km SSW of Ferndale, CA"
nn00831181,2022-01-06 04:21:23.192,-117.8851,38.17,7.6,3.4,"31 km SE of Mina, Nevada"
nc73674241,2022-01-06 01:08:38.240,-124.3326667,40.4511667,26.98,2.82,"15km NNW of Petrolia, CA"
nc73674211,2022-01-06 00:28:07.010,-117.9023333,37.3338333,9.5,4.75,"8km ESE of Deep Springs, CA"
nc73674136,2022-01-05 20:20:34.190,-124.274,40.4543333,25.14,2.57,"14km S of Ferndale, CA"
nn00831039,2022-01-05 07:26:39.794,-117.8245,38.1688,9.6,2.8,"34 km SE of Mina, Nevada"
nn00831033,2022-01-05 07:21:14.365,-117.8238,38.1677,9.9,4.2,"35 km SE of Mina, Nevada"
nn00831032,2022-01-05 07:20:55.658,-117.8141,38.1764,9.3,2.6,"35 km SE of Mina, Nevada"
nn00831000,2022-01-04 23:22:39.593,-115.35,41.094,4.2,3.6,"31 km NE of Osino, Nevada"
nc73673706,2022-01-04 20:28:54.410,-118.4995,37.4366667,4.62,2.61,"9km ENE of Round Valley, CA"
nc73673491,2022-01-04 11:18:29.210,-122.4705,37.6643333,7.99,2.6,"2km SW of Colma, CA"
ci39901543,2022-01-03 03:02:30.170,-119.3926667,35.2811667,21.55,2.95,"15km SSE of Buttonwillow, CA"
ci39901519,2022-01-03 02:34:48.200,-119.3906667,35.284,17.73,3.92,"15km SSE of Buttonwillow, CA"
nn00830861,2022-01-02 13:05:52.871,-117.8369,38.162,9.9,3.0,"34 km SE of Mina, Nevada"
nn00830840,2022-01-01 19:25:42.770,-117.8237,38.1694,8.1,2.5,"34 km SE of Mina, Nevada"
nc73672071,2022-01-01 09:48:40.700,-118.9556667,38.1096667,16.63,2.68,"12km SSE of Bodie, CA"
nc73672011,2022-01-01 08:33:48.700,-122.728,38.7745,1.53,2.67,"2km E of The Geysers, CA"
nc73671951,2022-01-01 06:10:48.010,-120.441,35.8995,5.65,3.29,"1km W of Parkfield, CA"
nc73671851,2022-01-01 00:27:51.990,-124.3223333,40.4771667,19.08,2.88,"12km SSW of Ferndale, CA"
nc73671466,2021-12-31 21:24:28.100,-124.323,40.4775,19.55,2.59,"12km SSW of Ferndale, CA"
nc73671446,2021-12-31 20:57:46.030,-124.3288333,40.4778333,19.05,3.81,"12km SSW of Ferndale, CA"
ci39900159,2021-12-31 19:27:58.900,-117.208,34.0346667,14.43,3.38,"3km SW of Redlands, CA"
nc73670851,2021-12-31 19:08:31.870,-124.32,40.4768333,19.35,2.54,"12km SSW of Ferndale, CA"
nc73670166,2021-12-31 11:24:49.930,-118.7698333,38.0515,9.5,2.55,"28km SE of Bodie, CA"
ci39899719,2021-12-31 10:48:10.410,-116.8791667,33.3743333,4.65,2.62,"2km NW of Palomar Observatory, CA"
ci39899591,2021-12-31 09:33:52.010,-116.879,33.3723333,4.6,2.95,"2km NW of Palomar Observatory, CA"
us7000g83i,2021-12-31 00:39:53.095,-117.7098,40.4315,5.0,2.5,"45 km SE of Imlay, Nevada"
nc73669326,2021-12-30 23:12:00.560,-124.3785,40.2821667,21.74,2.59,"9km WSW of Petrolia, CA"
nc73669281,2021-12-30 18:07:07.640,-121.4720001,40.2729988,7.57,2.93,"12km SE of Mineral, CA"
nc73669251,2021-12-30 12:28:00.240,-124.2968333,40.3795,29.11,2.63,"6km N of Petrolia, CA"
nc73669241,2021-12-30 10:09:53.520,-124.3753333,40.2791667,21.82,2.5,"9km WSW of Petrolia, CA"
nc73669121,2021-12-29 14:32:23.100,-121.1261667,40.2108333,5.35,2.5,"3km E of Prattville, CA"
nc73669096,2021-12-29 10:59:32.330,-124.2693333,40.3406667,27.66,2.66,"2km NE of Petrolia, CA"
nc73668996,2021-12-28 23:17:46.330,-124.254,40.4573333,27.07,2.77,"13km S of Ferndale, CA"
ci39897903,2021-12-28 16:30:18.740,-116.1983333,33.8395,8.55,2.88,"13km N of Indio, CA"
ci39897879,2021-12-28 16:19:00.270,-117.4836667,34.1285,5.29,2.57,"4km NW of Fontana, CA"
nc73668766,2021-12-27 17:14:45.640,-121.8115,36.0795,13.06,2.64,"23km WNW of Lopez Point, CA"
nc73668761,2021-12-27 17:09:16.420,-121.1711667,36.562,2.32,2.69,"4km NW of Pinnacles, CA"
ci39897055,2021-12-27 09:10:46.920,-117.8513333,36.1118333,3.82,2.55,"12km NE of Coso Junction, CA"
nc73668566,2021-12-26 07:19:46.530,-121.1905,36.5941667,5.64,3.22,"8km NNW of Pinnacles, CA"
ci39896439,2021-12-26 00:19:34.130,-118.712,33.8971667,14.35,2.76,"15km SE of Malibu, CA"
nn00830474,2021-12-25 09:54:47.902,-117.8189,38.1676,10.0,2.5,"35 km SE of Mina, Nevada"
ci39896143,2021-12-25 04:08:43.140,-117.8495,36.0991667,1.99,2.68,"11km NE of Coso Junction, CA"
nc73668326,2021-12-24 18:30:13.390,-124.2628333,40.4353333,25.59,2.87,"12km N of Petrolia, CA"
ci39895831,2021-12-24 17:23:01.340,-119.409,33.7203333,21.49,2.92,"36km SSE of Santa Cruz Is. (E end), CA"
nc73668286,2021-12-24 12:58:09.230,-124.3888333,40.3035,30.59,3.12,"9km WSW of Petrolia, CA"
nn00830439,2021-12-24 03:58:46.343,-119.6266,40.1506,5.1,3.3,"22 km N of Sutcliffe, Nevada"
nc73668171,2021-12-24 00:20:39.000,-124.276,40.3705,26.1,2.51,"5km N of Petrolia, CA"
nc73668161,2021-12-24 00:14:49.590,-124.3176667,40.3758333,28.53,2.59,"6km NNW of Petrolia, CA"
nc73668116,2021-12-23 18:55:48.150,-124.3643333,40.3073333,29.94,2.88,"7km WSW of Petrolia, CA"
nc73668111,2021-12-23 18:32:59.040,-124.3826667,40.4336667,27.16,2.9,"15km NW of Petrolia, CA"
ci39894823,2021-12-23 12:44:24.480,-116.8856667,33.3711667,4.6,3.12,"3km NW of Palomar Observatory, CA"
nc73667941,2021-12-23 11:24:36.280,-124.3581667,40.317,30.9,3.24,"6km W of Petrolia, CA"
ci39894495,2021-12-23 05:04:58.370,-115.8265,33.0351667,7.42,2.94,"19km W of Westmorland, CA"
nc73667866,2021-12-23 03:28:52.150,-124.2925,40.3751667,21.02,3.87,"6km N of Petrolia, CA"
ci39894247,2021-12-23 02:47:57.770,-116.2595,33.2751667,4.67,2.53,"11km ENE of Borrego Springs, CA"
nc73667831,2021-12-23 01:47:41.970,-124.3913333,40.285,30.77,2.92,"10km WSW of Petrolia, CA"
nc73667826,2021-12-23 01:13:19.950,-124.273,40.4535,25.7,2.7,"14km S of Ferndale, CA"
nc73667801,2021-12-22 21:36:54.830,-124.3983333,40.273,28.17,2.56,"11km WSW of Petrolia, CA"
ci39893383,2021-12-22 12:37:16.930,-117.8603333,36.0911667,3.47,2.54,"9km ENE of Coso Junction, CA"
nn00830389,2021-12-22 07:53:12.234,-116.0018,40.7401,5.1,2.6,"9 km ENE of Carlin, Nevada"
nc73667431,2021-12-22 00:36:41.810,-123.304,41.0188333,40.21,2.9,"29km ENE of Willow Creek, CA"
ci39892903,2021-12-21 22:38:38.010,-116.8803333,33.3746667,4.82,2.69,"3km NW of Palomar Observatory, CA"
nc73667331,2021-12-21 20:03:16.540,-123.2128333,39.7981667,-1.16,3.08,"3km E of Covelo, CA"
nc73667231,2021-12-21 16:50:37.020,-124.3031667,40.4201667,24.19,2.84,"11km N of Petrolia, CA"
nc73667171,2021-12-21 14:16:14.270,-124.3068333,40.469,27.6,3.16,"12km SSW of Ferndale, CA"
nc73667151,2021-12-21 14:09:48.410,-124.2786667,40.3885,24.75,2.88,"7km N of Petrolia, CA"
nc73666831,2021-12-21 04:34:19.950,-124.2841667,40.4475,27.54,3.76,"14km N of Petrolia, CA"
nc73666806,2021-12-21 03:44:05.810,-124.3875,40.4535,23.01,2.81,"17km NNW of Petrolia, CA"
nc73666801,2021-12-21 03:26:39.360,-124.2383333,40.4115,26.83,3.84,"10km NNE of Petrolia, CA"
nc73666796,2021-12-21 03:18:38.660,-124.2456667,40.4496667,27.27,2.69,"13km WSW of Rio Dell, CA"
nc73666781,2021-12-21 02:46:03.380,-124.2693333,40.4025,26.68,2.61,"9km N of Petrolia, CA"
nc73666771,2021-12-21 02:31:55.340,-124.2411667,40.3998333,23.36,2.75,"9km NNE of Petrolia, CA"
nc73666671,2021-12-21 00:26:06.370,-124.2141667,40.5415,26.08,2.61,"6km SE of Ferndale, CA"
nc73666666,2021-12-21 00:10:58.310,-124.2455,40.3858333,23.15,2.79,"8km NNE of Petrolia, CA"
nc73666641,2021-12-20 23:40:29.530,-124.296,40.5055,18.36,2.98,"8km SSW of Ferndale, CA"
nc73666621,2021-12-20 23:25:14.690,-124.305,40.4485,23.29,2.75,"14km N of Petrolia, CA"
nc73666591,2021-12-20 23:02:26.740,-124.2183333,40.431,27.74,2.55,"12km SW of Rio Dell, CA"
