id,time,longitude,latitude,depth,magnitude,place
nc73554390,2021-04-25 15:35:48.970,-120.0295,39.1268333,6.56,2.77,"9km SE of Dollar Point, CA"
nc73554385,2021-04-25 15:33:23.610,-120.0433333,39.1283333,7.51,3.7,"8km SE of Dollar Point, CA"
ci39628175,2021-04-25 05:31:58.580,-116.0778333,33.8053333,2.02,2.55,"16km NE of Indio, CA"
nc73554210,2021-04-25 05:00:39.860,-121.6381667,37.2668333,7.07,2.55,"15km N of Morgan Hill, CA"
nc73554215,2021-04-25 04:59:28.510,-121.6395,37.267,7.66,3.61,"15km N of Morgan Hill, CA"
nc73554015,2021-04-24 21:16:53.330,-120.1911667,36.0425,8.66,2.51,"7km NW of Avenal, CA"
nc73553930,2021-04-24 18:02:11.700,-121.4945,36.7716667,7.58,2.8,"9km SSE of San Juan Bautista, CA"
nc73553895,2021-04-24 15:54:42.640,-120.8643333,36.2805,9.96,2.53,"22km NE of San Lucas, CA"
nc73553705,2021-04-24 05:34:48.490,-118.694664,38.0696678,-1.46,2.7,"30km SSW of Qualeys Camp, NV"
nc73553685,2021-04-24 04:21:42.730,-122.724,38.768,1.5,2.62,"3km WSW of Anderson Springs, CA"
nc73553370,2021-04-23 11:18:40.530,-123.0365,39.5256667,7.42,3.91,"15km NNW of Lake Pillsbury, CA"
ci39625767,2021-04-23 06:51:07.920,-116.6198333,35.0608333,1.97,3.01,"23km SSE of Fort Irwin, CA"
nc73553180,2021-04-23 00:08:08.160,-122.707,38.7745,2.57,2.81,"1km W of Anderson Springs, CA"
nc73552920,2021-04-22 07:00:10.340,-118.78,37.5453333,8.23,3.09,"9km WSW of Toms Place, CA"
nc73552870,2021-04-22 04:55:18.620,-119.4183333,37.6901667,17.6,2.63,"15km ESE of Yosemite Valley, CA"
nc73552510,2021-04-21 03:55:27.800,-121.566,36.8303333,5.55,2.97,"3km SW of San Juan Bautista, CA"
nc73552000,2021-04-20 09:48:34.270,-123.5988333,40.188,33.89,4.03,"20km ENE of Redway, CA"
ci39857008,2021-04-20 07:03:37.550,-117.21,34.045,15.93,2.69,"3km WSW of Redlands, CA"
nc73551905,2021-04-20 05:07:51.620,-118.7781667,37.5481667,7.98,2.87,"9km W of Toms Place, CA"
nc73551895,2021-04-20 04:25:20.820,-122.0193333,39.5111667,22.52,2.81,"15km E of Willows, CA"
nc73551855,2021-04-20 02:39:04.860,-122.017,39.5165,23.07,3.82,"15km E of Willows, CA"
nc73551560,2021-04-19 18:50:58.790,-122.7228333,38.757,2.88,3.98,"3km SW of Anderson Springs, CA"
nc73551205,2021-04-19 02:21:39.530,-122.8046667,38.8276667,1.72,2.75,"7km NW of The Geysers, CA"
nc73550725,2021-04-17 19:35:08.280,-123.0433333,40.113,45.98,2.85,"40km NNE of Covelo, CA"
nc73550650,2021-04-17 16:29:21.230,-123.0365,40.1228333,44.97,2.71,"41km NNE of Covelo, CA"
nc73550145,2021-04-16 09:35:58.710,-122.7203333,38.7711667,1.92,2.74,"2km W of Anderson Springs, CA"
ci39851592,2021-04-15 23:16:19.070,-117.5191667,36.477,-0.65,2.61,"36km WSW of Stovepipe Wells, CA"
ci39851144,2021-04-15 18:05:03.520,-117.5368333,35.6786667,6.81,3.06,"14km ENE of Ridgecrest, CA"
nc73549690,2021-04-15 13:39:27.830,-122.8113333,38.8298333,1.93,2.55,"8km NW of The Geysers, CA"
ci39849168,2021-04-13 22:05:32.100,-116.0885,33.8078333,3.54,2.61,"15km NE of Indio, CA"
ci39849144,2021-04-13 21:35:03.940,-116.0878333,33.8063333,3.03,3.54,"15km NE of Indio, CA"
nc73548930,2021-04-13 14:25:52.650,-118.824,37.569,4.04,2.76,"13km W of Toms Place, CA"
nc73548225,2021-04-11 22:03:29.160,-122.8135,38.8256667,1.96,2.63,"7km NW of The Geysers, CA"
ci39846664,2021-04-11 09:45:36.990,-117.603,35.7846667,6.61,3.13,"18km W of Searles Valley, CA"
nc73547645,2021-04-10 14:13:21.940,-122.5848333,38.5226667,9.14,3.26,"6km S of Calistoga, CA"
ci39845832,2021-04-10 13:22:06.120,-115.4393333,32.7705,15.63,3.44,"7km SW of Holtville, CA"
nc73547590,2021-04-10 11:50:14.080,-121.6751667,37.582,3.95,2.93,"14km SE of Livermore, CA"
ci39845512,2021-04-10 03:57:58.440,-116.4451667,34.1475,5.88,3.0,"4km NNW of Yucca Valley, CA"
ci39844272,2021-04-09 03:57:58.930,-115.4328333,32.7803333,11.58,2.75,"6km SW of Holtville, CA"
ci39844264,2021-04-09 03:57:13.020,-115.4381667,32.7825,12.58,2.87,"6km WSW of Holtville, CA"
ci39844232,2021-04-09 03:31:46.760,-115.4355,32.776,13.84,2.84,"6km SW of Holtville, CA"
ci39844112,2021-04-09 00:33:47.080,-116.7873333,33.9323333,14.76,3.11,"2km N of Cabazon, CA"
ci39843952,2021-04-08 20:51:15.140,-117.5496667,35.6538333,8.34,3.62,"12km ENE of Ridgecrest, CA"
ci39843544,2021-04-08 16:20:30.480,-117.433,36.7885,0.83,2.58,"33km NW of Stovepipe Wells, CA"
ci39843240,2021-04-08 11:19:38.820,-116.9946667,33.8243333,12.41,2.79,"6km NW of San Jacinto, CA"
ci39842904,2021-04-08 03:57:47.630,-115.4366667,32.7751667,15.82,2.65,"7km SW of Holtville, CA"
ci39842896,2021-04-08 03:52:08.190,-115.4328333,32.7753333,16.19,3.73,"6km SW of Holtville, CA"
ci39842872,2021-04-08 03:28:51.230,-115.4376667,32.7776667,15.85,3.2,"6km SW of Holtville, CA"
ci39842792,2021-04-08 02:08:32.930,-115.4381667,32.786,15.25,2.86,"6km WSW of Holtville, CA"
ci39842512,2021-04-07 20:41:59.790,-116.9626667,35.093,1.92,2.91,"22km NNE of Barstow, CA"
nc73546475,2021-04-07 20:18:17.420,-120.701,36.7646667,3.53,3.31,"23km S of South Dos Palos, CA"
ci39841832,2021-04-07 13:42:05.870,-117.4105,35.6096667,8.97,3.64,"17km S of Trona, CA"
nc73546285,2021-04-07 12:56:14.820,-122.7986667,38.7898333,3.59,2.85,"4km WNW of The Geysers, CA"
nc73545795,2021-04-05 16:42:01.510,-122.7368333,38.8053333,2.07,2.53,"2km SSW of Cobb, CA"
ci39838928,2021-04-05 11:44:01.950,-118.3333333,33.9405,19.34,4.0,"2km E of Lennox, CA"
ci39838888,2021-04-05 11:15:37.460,-118.3348333,33.9421667,19.76,3.03,"2km ENE of Lennox, CA"
ci39838568,2021-04-04 21:14:44.870,-116.978,33.9661667,13.13,3.29,"4km N of Beaumont, CA"
nc73545210,2021-04-03 07:17:26.030,-121.527,36.7968333,6.67,2.75,"6km S of San Juan Bautista, CA"
nc73545135,2021-04-02 19:10:53.260,-121.2425,35.749,5.54,2.59,"13km NNW of San Simeon, CA"
nc73544965,2021-04-02 03:24:00.730,-120.1001667,39.2355,4.92,2.62,"4km W of Tahoe Vista, CA"
ci39835112,2021-04-01 20:45:22.030,-116.0835,32.824,7.74,2.88,"13km NW of Ocotillo, CA"
ci39597271,2021-04-01 12:52:52.740,-118.2136667,33.9841667,13.49,2.95,"1km ENE of Huntington Park, CA"
nc73544675,2021-04-01 06:03:39.440,-122.0406667,40.4723333,19.32,3.0,"13km W of Shingletown, CA"
nc73544470,2021-03-31 13:44:03.800,-121.5231667,36.797,6.7,3.28,"6km SSE of San Juan Bautista, CA"
nc73544430,2021-03-31 12:14:47.890,-123.857,41.3485,33.42,2.83,"22km NW of Weitchpec, CA"
nc73544305,2021-03-30 23:33:52.090,-120.89,36.0023333,10.95,2.5,"2km SE of San Ardo, CA"
nc73541836,2021-03-30 17:05:34.140,-122.7781667,38.8276667,1.37,3.13,"5km W of Cobb, CA"
nc73541601,2021-03-30 05:43:48.010,-121.7513333,37.367,8.0,2.6,"7km E of Alum Rock, CA"
nc73540541,2021-03-27 08:49:36.720,-121.224,36.6195,5.07,2.6,"12km NW of Pinnacles, CA"
nc73540376,2021-03-26 22:14:30.950,-123.0766667,39.0403333,-0.57,2.77,"13km SE of Talmage, CA"
nc73540371,2021-03-26 22:12:05.450,-123.0773333,39.0385,1.76,2.76,"13km SE of Talmage, CA"
ci39590215,2021-03-25 19:35:19.910,-117.5358333,35.7211667,7.22,2.8,"13km WSW of Searles Valley, CA"
ci39589855,2021-03-25 09:15:16.540,-117.6128333,36.1715,2.12,2.66,"33km ENE of Coso Junction, CA"
nc73539561,2021-03-24 23:29:46.680,-121.3035,36.8706667,7.25,2.81,"8km NE of Ridgemark, CA"
nc73539551,2021-03-24 23:07:08.590,-121.4615,37.0035,8.29,3.22,"10km E of Gilroy, CA"
nc73539421,2021-03-24 16:45:34.270,-123.4771667,39.2498333,7.29,2.77,"21km SSW of Willits, CA"
nc73539406,2021-03-24 15:41:13.980,-123.4743333,39.2448333,8.2,3.98,"21km SSW of Willits, CA"
nc73539356,2021-03-24 10:36:48.590,-121.6695,37.4228333,5.17,2.5,"15km ENE of Alum Rock, CA"
nc73539331,2021-03-24 09:38:38.780,-121.6563333,40.6306667,8.49,2.51,"13km N of Viola, CA"
nc73539181,2021-03-24 03:06:24.830,-118.5533333,37.8951667,6.41,2.79,"39km NNE of Toms Place, CA"
ci39588623,2021-03-24 00:08:38.010,-117.4485,35.6511667,2.8,3.09,"14km SSW of Searles Valley, CA"
nc73539061,2021-03-23 21:15:47.290,-122.2556667,38.4261667,10.51,2.81,"10km ENE of Yountville, CA"
nc73538866,2021-03-23 13:54:39.500,-120.7475,36.7376667,4.25,2.7,"27km SSW of South Dos Palos, CA"
nc73538636,2021-03-22 23:55:15.040,-120.5233333,35.9715,10.56,2.72,"12km NW of Parkfield, CA"
nc73540810,2021-03-22 22:39:53.100,-122.7083333,38.7481667,1.77,2.72,"3km SSW of Anderson Springs, CA"
nc73540280,2021-03-21 22:33:08.610,-118.5543333,37.8966667,6.15,3.08,"39km NNE of Toms Place, CA"
ci39586591,2021-03-21 19:04:50.930,-117.2516667,34.0441667,16.23,2.65,"1km ESE of Loma Linda, CA"
ci39586383,2021-03-21 12:03:02.680,-117.5911667,35.7666667,6.65,2.8,"17km W of Searles Valley, CA"
ci39586079,2021-03-20 22:49:23.210,-117.6045,34.0411667,4.52,3.05,"2km ESE of Ontario, CA"
nc73539660,2021-03-20 17:55:19.830,-118.8451667,37.4583333,11.08,2.77,"19km SW of Toms Place, CA"
ci39585143,2021-03-19 18:24:36.600,-116.442,33.0316667,6.61,3.07,"16km ESE of Julian, CA"
ci39585127,2021-03-19 18:17:53.050,-118.0021667,36.5605,7.65,2.51,"7km ESE of Lone Pine, CA"
nc73539070,2021-03-19 00:52:16.750,-123.1075,39.4246667,1.08,2.72,"13km W of Lake Pillsbury, CA"
nc73538955,2021-03-18 18:56:45.650,-121.2086667,36.6045,6.74,3.37,"10km NW of Pinnacles, CA"
nc73538830,2021-03-18 14:01:18.800,-122.3588333,38.2141667,8.66,2.68,"10km WNW of American Canyon, CA"
ci37319988,2021-03-16 13:39:37.090,-115.63,33.1651667,5.06,2.66,"12km WNW of Calipatria, CA"
ci39581455,2021-03-16 13:39:29.490,-115.6361667,33.1576667,5.14,2.55,"12km WNW of Calipatria, CA"
nc73535821,2021-03-16 11:42:43.130,-118.8426667,37.4748333,5.69,2.68,"17km SW of Toms Place, CA"
nc73535286,2021-03-15 07:14:47.320,-121.1495,36.5658333,5.44,2.65,"4km N of Pinnacles, CA"
nc73534971,2021-03-14 05:57:13.630,-122.4303333,40.903,17.71,2.75,"25km NNW of Shasta Lake, CA"
nc73534526,2021-03-13 03:22:18.730,-121.1898333,36.5898333,5.43,2.52,"8km NNW of Pinnacles, CA"
ci39578047,2021-03-12 14:23:57.610,-117.3173333,34.1098333,16.68,2.5,"3km SW of San Bernardino, CA"
ci39577999,2021-03-12 13:57:57.620,-116.2611667,32.9211667,10.5,2.51,"27km ENE of Pine Valley, CA"
nc73534196,2021-03-12 10:28:31.430,-118.5558333,37.918,7.21,2.5,"41km NNE of Toms Place, CA"
ci39577879,2021-03-12 07:26:06.930,-116.2615,32.9218333,9.94,2.86,"27km ENE of Pine Valley, CA"
nc73533391,2021-03-10 07:08:42.290,-120.6995,36.7603333,4.18,2.78,"23km S of South Dos Palos, CA"
nc73533196,2021-03-09 16:22:31.780,-120.074,41.8265,10.28,2.53,"29km W of Wimer Place, NV"
ci39575335,2021-03-09 00:14:59.180,-117.4903333,37.1223333,-1.36,3.21,"65km NNW of Stovepipe Wells, CA"
ci39575255,2021-03-08 21:30:18.420,-116.3351667,35.1558333,1.68,2.53,"27km WSW of Baker, CA"
nc73532721,2021-03-08 05:31:40.420,-118.5535,37.5161667,10.47,3.15,"12km NNE of Round Valley, CA"
nc73532516,2021-03-07 17:11:45.450,-121.1618333,40.2538333,9.34,2.58,"4km NNE of Almanor, CA"
nc73532491,2021-03-07 16:03:42.130,-123.2496667,39.3586667,7.41,2.64,"11km ESE of Willits, CA"
nc73531751,2021-03-06 01:52:42.940,-122.7785,38.805,0.96,2.69,"4km NNW of The Geysers, CA"
ci39572823,2021-03-05 18:33:11.710,-117.7023333,35.9123333,6.77,3.26,"19km E of Little Lake, CA"
ci39572543,2021-03-05 13:22:02.080,-118.0176667,35.7703333,2.61,2.86,"21km SSW of Little Lake, CA"
ci39572231,2021-03-05 05:32:46.040,-118.0693333,36.1628333,1.69,2.98,"14km SSW of Olancha, CA"
nc73531396,2021-03-05 02:11:48.320,-119.9916667,37.3653333,19.33,2.61,"14km S of Mariposa, CA"
nc73531186,2021-03-04 15:53:28.550,-122.533,38.4801667,10.6,3.09,"6km WSW of St. Helena, CA"
ci39807144,2021-03-02 17:44:30.500,-117.9656667,34.4611667,8.17,2.65,"7km SSE of Littlerock, CA"
ci39806928,2021-03-02 15:07:29.500,-116.9625,35.093,2.62,2.69,"22km NNE of Barstow, CA"
nc73530011,2021-03-01 22:26:44.820,-122.729,38.7581667,1.24,2.88,"3km SE of The Geysers, CA"
ci39806272,2021-03-01 22:13:48.390,-117.3601667,35.9478333,3.08,2.69,"20km N of Searles Valley, CA"
ci39805504,2021-03-01 15:17:18.830,-115.8271667,32.7523333,11.26,2.77,"16km E of Ocotillo, CA"
ci39805264,2021-03-01 06:17:09.090,-117.559,34.1803333,9.23,2.86,"7km NNE of Rancho Cucamonga, CA"
ci39805008,2021-02-28 20:12:49.320,-116.9235,34.3261667,5.51,2.94,"9km N of Big Bear Lake, CA"
ci39804712,2021-02-28 13:46:45.800,-117.9995,36.5573333,7.85,3.49,"7km ESE of Lone Pine, CA"
nc73529186,2021-02-28 08:24:37.350,-118.8941667,38.095,11.82,3.24,"17km SE of Bodie, CA"
nc73529096,2021-02-28 04:43:40.840,-122.7665,38.7873333,1.5,2.58,"1km NW of The Geysers, CA"
ci39804392,2021-02-28 02:56:22.490,-117.6923333,35.906,2.56,2.66,"20km E of Little Lake, CA"
nc73528961,2021-02-27 17:46:05.340,-119.2741667,36.9413333,33.45,2.76,"18km SSE of Shaver Lake, CA"
ci39803792,2021-02-27 14:57:40.830,-117.8985,36.4995,8.53,2.55,"18km ESE of Lone Pine, CA"
ci39803680,2021-02-27 08:17:26.860,-117.4776667,35.6845,7.7,3.1,"11km SW of Searles Valley, CA"
ci39803176,2021-02-26 20:51:50.230,-118.7046667,34.2698333,10.93,3.02,"3km E of Simi Valley, CA"
nc73528376,2021-02-26 11:54:57.860,-121.076,36.4965,4.83,2.52,"7km ESE of Pinnacles, CA"
ci39802112,2021-02-26 01:58:14.710,-117.3288333,35.9721667,3.68,2.52,"24km N of Trona, CA"
nc73528006,2021-02-25 20:19:05.460,-118.9941667,37.5131667,2.35,2.86,"14km S of Mammoth Lakes, CA"
nc73527826,2021-02-25 19:30:19.630,-122.8206667,38.8178333,2.63,3.81,"7km NW of The Geysers, CA"
nc73527601,2021-02-25 08:11:51.610,-121.3466667,36.7086667,3.64,2.89,"9km SSW of Tres Pinos, CA"
ci39801096,2021-02-25 01:28:46.830,-118.0656667,36.1566667,2.0,2.85,"15km SSW of Olancha, CA"
ci39800544,2021-02-24 16:55:36.910,-115.4616667,32.8135,13.54,3.05,"8km W of Holtville, CA"
ci39800312,2021-02-24 12:00:03.660,-118.0,36.5601667,6.89,2.83,"7km ESE of Lone Pine, CA"
nc73527026,2021-02-24 07:23:50.530,-118.5451667,37.9078333,7.88,2.5,"40km NNE of Toms Place, CA"
ci39798888,2021-02-23 12:21:48.400,-115.7988333,32.696,11.1,2.64,"19km ESE of Ocotillo, CA"
nc73526151,2021-02-22 01:38:13.840,-121.4781667,37.0456667,6.22,3.76,"9km ENE of Gilroy, CA"
ci39797144,2021-02-22 00:28:10.410,-116.8083333,33.9976667,9.83,3.19,"9km NNW of Cabazon, CA"
ci39796672,2021-02-21 13:44:40.590,-117.3206667,35.9698333,3.05,2.54,"24km NNE of Trona, CA"
ci39796248,2021-02-21 01:24:49.210,-118.0698333,36.1588333,2.37,2.5,"15km SSW of Olancha, CA"
ci39796240,2021-02-21 01:19:59.740,-118.071,36.1575,1.67,3.47,"15km SSW of Olancha, CA"
ci39795640,2021-02-20 02:33:52.010,-117.5488333,35.7105,2.93,2.78,"14km WSW of Searles Valley, CA"
ci39794648,2021-02-19 08:52:39.160,-117.3208333,35.9746667,2.61,3.03,"24km NNE of Trona, CA"
nc73524821,2021-02-19 00:13:20.320,-118.1611667,37.2335,8.75,3.37,"14km NE of Big Pine, CA"
nc73524686,2021-02-18 16:07:14.790,-120.339,39.7496667,9.59,2.72,"10km SSE of Beckwourth, CA"
nc73524356,2021-02-17 16:50:37.330,-119.266,38.3031667,2.69,2.99,"6km NNW of Bridgeport, CA"
nc73524311,2021-02-17 14:36:32.140,-120.5561667,35.8336667,8.81,2.74,"13km WSW of Parkfield, CA"
nc73524246,2021-02-17 09:13:36.920,-122.0043333,37.6001667,4.64,2.56,"1km ENE of Union City, CA"
nc73523661,2021-02-15 20:53:53.860,-118.8296667,37.5063333,4.89,2.5,"15km WSW of Toms Place, CA"
ci39552143,2021-02-14 23:42:34.470,-117.3201667,35.9725,3.07,3.6,"24km NNE of Trona, CA"
nc73523021,2021-02-14 11:57:50.380,-118.3201667,37.2631667,12.19,3.69,"6km ESE of Wilkerson, CA"
ci39550831,2021-02-13 03:55:22.900,-117.933,36.2145,2.33,2.64,"10km SE of Olancha, CA"
ci39550623,2021-02-13 00:23:35.840,-117.3508333,35.5741667,5.48,2.52,"21km S of Trona, CA"
ci39550583,2021-02-13 00:11:51.870,-117.9306667,36.218,3.09,2.84,"10km SE of Olancha, CA"
ci39550567,2021-02-12 23:57:13.500,-117.9266667,36.2183333,3.11,4.03,"10km SE of Olancha, CA"
nc73522106,2021-02-12 17:07:13.500,-121.1731667,36.5748333,7.92,2.98,"6km NNW of Pinnacles, CA"
nc73521646,2021-02-11 17:20:19.190,-122.054,40.3276667,14.96,2.8,"19km WSW of Manton, CA"
ci39547407,2021-02-10 07:57:14.760,-115.6075,33.1828333,3.2,2.72,"10km SW of Niland, CA"
ci39547391,2021-02-10 07:55:23.350,-115.8285,32.739,10.75,2.8,"15km E of Ocotillo, CA"
ci39547135,2021-02-10 03:45:05.610,-115.6115,33.1616667,2.83,2.79,"10km WNW of Calipatria, CA"
ci39547031,2021-02-10 01:45:44.230,-115.614,33.1696667,3.95,2.69,"10km WNW of Calipatria, CA"
ci39546975,2021-02-10 01:27:09.840,-115.6113333,33.1751667,3.68,3.76,"11km WNW of Calipatria, CA"
ci39546951,2021-02-10 01:25:07.940,-115.609,33.1715,2.85,2.72,"10km WNW of Calipatria, CA"
ci39546943,2021-02-10 01:24:32.480,-115.6128333,33.1703333,4.38,2.94,"10km WNW of Calipatria, CA"
ci39546855,2021-02-10 01:01:41.460,-115.5998333,33.172,3.6,3.2,"10km WNW of Calipatria, CA"
ci39546863,2021-02-10 01:01:15.790,-115.6136667,33.1753333,3.77,3.82,"11km WNW of Calipatria, CA"
nc73520831,2021-02-09 18:58:31.960,-121.8953333,37.5268333,6.9,2.68,"8km ESE of Fremont, CA"
ci39546087,2021-02-09 11:51:26.490,-115.6331667,33.1581667,7.86,2.95,"12km WNW of Calipatria, CA"
nc73520291,2021-02-08 14:11:55.410,-122.195,41.635,15.5,2.62,"23km SW of Mount Hebron, CA"
ci39544847,2021-02-08 13:03:34.630,-115.8233333,32.7483333,11.43,2.59,"16km E of Ocotillo, CA"
ci39544719,2021-02-08 08:00:12.430,-115.8288333,32.7456667,11.43,3.45,"15km E of Ocotillo, CA"
nc73519946,2021-02-08 01:01:40.730,-123.0973333,39.246,6.35,2.64,"10km ESE of Redwood Valley, CA"
nc73519926,2021-02-08 00:45:33.050,-121.8266667,37.4978333,5.13,3.22,"10km NE of Milpitas, CA"
nc73519916,2021-02-08 00:15:24.370,-118.5576667,37.4463333,12.59,2.77,"5km NE of Round Valley, CA"
ci39543967,2021-02-07 18:57:51.030,-117.3241667,35.9771667,2.6,3.41,"24km NNE of Trona, CA"
ci39543391,2021-02-07 00:25:47.300,-115.9766667,33.216,10.04,2.56,"9km SSW of Salton City, CA"
nc73519516,2021-02-06 23:04:52.700,-120.5775,36.0066667,4.69,2.62,"18km NW of Parkfield, CA"
ci39539495,2021-02-03 09:42:45.980,-115.8221667,32.7421667,9.15,2.75,"16km E of Ocotillo, CA"
ci39539487,2021-02-03 09:36:55.210,-115.8255,32.7431667,10.75,2.86,"16km E of Ocotillo, CA"
ci39539439,2021-02-03 09:23:36.290,-115.8261667,32.7516667,11.24,3.74,"16km E of Ocotillo, CA"
nc73517801,2021-02-03 05:12:40.410,-122.2435,37.8631667,9.85,2.63,"3km ESE of Berkeley, CA"
ci39537399,2021-02-01 04:18:48.290,-115.8283333,32.7506667,11.28,3.53,"16km E of Ocotillo, CA"
ci39537223,2021-02-01 00:12:40.220,-115.6446667,33.1683333,5.49,2.59,"13km WNW of Calipatria, CA"
ci39537047,2021-01-31 20:42:01.060,-115.649,33.171,5.12,2.57,"14km WNW of Calipatria, CA"
nc73518845,2021-01-31 09:20:24.130,-122.1296667,39.4115,26.11,2.56,"14km SSE of Willows, CA"
ci39536127,2021-01-30 16:10:51.310,-115.8276667,32.7525,10.12,2.67,"16km E of Ocotillo, CA"
ci39535487,2021-01-29 23:46:29.460,-117.6955,35.8973333,2.48,2.51,"20km ESE of Little Lake, CA"
nc73518005,2021-01-29 14:00:02.500,-122.8808333,38.9151667,4.46,2.52,"8km SSW of Kelseyville, CA"
nc73517925,2021-01-29 13:00:08.740,-122.8808333,38.914,4.95,2.97,"8km SSW of Kelseyville, CA"
ci39534943,2021-01-29 02:25:04.310,-117.5426667,35.6716667,8.25,3.2,"13km ENE of Ridgecrest, CA"
ci39534271,2021-01-28 06:26:58.680,-115.607,33.1835,4.89,2.55,"10km SW of Niland, CA"
nc73517370,2021-01-28 06:00:06.560,-122.8085,38.8248333,1.79,2.84,"7km NW of The Geysers, CA"
ci39534111,2021-01-28 05:40:34.350,-115.612,33.1816667,3.65,2.66,"11km SW of Niland, CA"
ci39768064,2021-01-25 20:52:28.360,-115.8236667,32.7383333,10.72,3.01,"16km E of Ocotillo, CA"
nc73515985,2021-01-24 23:27:23.130,-118.8675,37.5028333,4.96,2.63,"18km WSW of Toms Place, CA"
nc73515940,2021-01-24 22:16:08.040,-118.8673333,37.5058333,5.45,2.54,"18km SE of Mammoth Lakes, CA"
ci39766848,2021-01-23 22:26:35.580,-115.8268333,32.7473333,10.31,2.58,"16km E of Ocotillo, CA"
ci39766168,2021-01-23 04:13:13.950,-117.5761667,35.7096667,7.59,2.69,"13km NE of Ridgecrest, CA"
ci39765640,2021-01-22 15:45:20.530,-115.9985,33.2698333,3.29,2.92,"5km SW of Salton City, CA"
nc73514715,2021-01-22 00:48:11.350,-122.027,37.9686667,15.44,3.01,"1km W of Concord, CA"
nc73514515,2021-01-21 20:34:09.760,-118.9278333,37.6365,5.67,2.6,"4km E of Mammoth Lakes, CA"
nc73514395,2021-01-21 15:19:34.140,-120.8116667,35.554,3.87,2.67,"10km W of Templeton, CA"
ci39763488,2021-01-21 01:23:55.130,-117.9121667,35.9668333,3.23,3.29,"3km N of Little Lake, CA"
ci39763472,2021-01-21 01:22:24.920,-117.9123333,35.9658333,3.0,3.54,"3km N of Little Lake, CA"
ci39762912,2021-01-20 16:31:58.950,-118.2716667,33.9186667,19.76,3.52,"2km W of Willowbrook, CA"
ci39762272,2021-01-20 00:18:51.360,-117.6241667,35.7998333,6.67,2.63,"20km W of Searles Valley, CA"
nc73513200,2021-01-19 04:22:20.290,-122.7175,38.4765,4.79,2.68,"3km NNW of Santa Rosa, CA"
ci39760416,2021-01-18 07:29:46.520,-117.4663333,35.9515,2.82,3.27,"21km NNW of Searles Valley, CA"
nc73512770,2021-01-18 01:12:47.830,-123.0815,39.0193333,1.38,2.8,"15km W of Lakeport, CA"
nc73512365,2021-01-17 04:06:03.950,-121.6086667,36.8658333,8.01,2.98,"4km SE of Aromas, CA"
nc71121489,2021-01-17 04:02:30.610,-122.735,38.7941667,1.57,2.69,"3km NE of The Geysers, CA"
nc73512355,2021-01-17 04:01:27.110,-121.6105,36.8673333,8.32,4.2,"4km SE of Aromas, CA"
ci39759456,2021-01-17 03:30:32.420,-118.0908333,36.1911667,0.96,3.36,"13km SW of Olancha, CA"
ci39759432,2021-01-17 03:14:49.720,-118.0923333,36.1875,1.52,3.75,"13km SW of Olancha, CA"
ci39759376,2021-01-17 02:49:08.800,-118.0938333,36.1876667,1.11,4.02,"13km SW of Olancha, CA"
nc73512235,2021-01-17 01:51:42.810,-121.6735,40.6106667,-1.59,2.79,"10km N of Viola, CA"
nc73511975,2021-01-16 10:38:27.030,-118.5443333,37.9088333,6.44,2.52,"40km NNE of Toms Place, CA"
nc73511870,2021-01-16 07:28:16.350,-118.5501667,37.9088333,7.47,2.68,"40km NNE of Toms Place, CA"
nc73511860,2021-01-16 07:16:02.120,-118.549,37.9091667,4.72,3.3,"40km NNE of Toms Place, CA"
nc73511825,2021-01-16 06:56:34.230,-118.5508333,37.9066667,8.05,2.76,"40km NNE of Toms Place, CA"
nc73511815,2021-01-16 06:55:28.100,-118.5516667,37.9086667,4.63,2.55,"40km NNE of Toms Place, CA"
nc73511800,2021-01-16 06:52:19.220,-118.5488333,37.9118333,6.27,2.96,"41km NNE of Toms Place, CA"
nc73511805,2021-01-16 06:52:00.740,-118.5475,37.9085,6.11,3.0,"40km NNE of Toms Place, CA"
nc73511755,2021-01-16 06:32:15.470,-118.5505,37.908,6.55,2.85,"40km NNE of Toms Place, CA"
nc73511750,2021-01-16 06:31:26.630,-118.5536667,37.9091667,4.89,2.55,"40km NNE of Toms Place, CA"
nc73511495,2021-01-15 22:50:15.560,-118.5456667,37.9103333,7.96,2.92,"40km NNE of Toms Place, CA"
nc73511455,2021-01-15 22:11:07.870,-118.5385,37.9106667,7.68,3.9,"41km NNE of Toms Place, CA"
nc73511395,2021-01-15 20:38:11.710,-118.5445,37.9103333,5.78,2.92,"41km NNE of Toms Place, CA"
nc73511365,2021-01-15 20:02:03.460,-118.541,37.9133333,8.71,2.87,"41km NNE of Toms Place, CA"
nc73511370,2021-01-15 20:01:47.380,-118.5448333,37.9095,6.12,2.86,"40km NNE of Toms Place, CA"
nc73510910,2021-01-14 19:18:10.680,-122.0406667,37.9708333,15.24,3.63,"2km W of Concord, CA"
nc73510370,2021-01-13 08:26:31.150,-121.4776667,36.7693333,4.76,2.82,"10km SSE of San Juan Bautista, CA"
ci39755760,2021-01-13 08:21:30.830,-117.476,35.6588333,6.45,2.54,"14km SSW of Searles Valley, CA"
nc73509325,2021-01-11 02:20:52.310,-120.172,39.4016667,9.81,2.63,"8km N of Truckee, CA"
ci39752864,2021-01-10 08:21:03.920,-115.6095,33.1778333,3.18,3.34,"11km WNW of Calipatria, CA"
